invoice_id,claim_id,part,part_cost,labor_hours,labor_rate,labor_cost,tax,total,invoice_date
INV002195,CLM019744,blower motor,260.0,3.9,125,487.5,52.33,799.83,2025-07-08
INV002196,CLM001019,evaporator coil,420.0,3.8,95,361.0,54.67,835.67,2024-08-22
INV002197,CLM009110,thermostat,120.0,2.6,110,286.0,28.42,434.42,2025-03-28
INV002198,CLM009516,compressor,850.0,2.8,85,238.0,76.16,1164.16,2024-10-09
INV002199,CLM018267,belt,25.0,0.7,125,87.5,7.88,120.38,2024-07-28
INV002200,CLM013600,blower motor,260.0,2.5,95,237.5,34.83,532.33,2025-05-12
INV002201,CLM010669,thermostat,120.0,0.9,125,112.5,16.28,248.78,2024-12-16
INV002202,CLM006384,thermostat,120.0,1.2,95,114.0,16.38,250.38,2024-04-20
INV002203,CLM012652,heating element,95.0,1.9,125,237.5,23.28,355.78,2025-04-06
INV002204,CLM006450,thermostat,120.0,1.8,85,153.0,19.11,292.11,2024-10-19
INV002205,CLM019570,drain pump,150.0,3.8,95,361.0,35.77,546.77,2024-11-16
INV002206,CLM002631,control board,230.0,2.0,95,190.0,29.4,449.4,2024-06-08
INV002207,CLM004466,compressor,850.0,2.4,85,204.0,73.78,1127.78,2025-04-03
INV002208,CLM003788,compressor,850.0,0.6,110,66.0,64.12,980.12,2024-10-27
INV002209,CLM004822,compressor,850.0,2.2,125,275.0,78.75,1203.75,2025-01-25
INV002210,CLM002999,evaporator coil,420.0,3.1,110,341.0,53.27,814.27,2024-10-23
INV002211,CLM006047,thermostat,120.0,1.2,125,150.0,18.9,288.9,2024-08-30
INV002212,CLM004492,blower motor,260.0,4.0,125,500.0,53.2,813.2,2024-08-27
INV002213,CLM012555,evaporator coil,420.0,2.5,95,237.5,46.03,703.53,2024-07-04
INV002214,CLM005364,thermostat,120.0,0.7,85,59.5,12.57,192.07,2024-12-12
INV002215,CLM000202,drain pump,150.0,3.3,110,363.0,35.91,548.91,2024-04-28
INV002216,CLM009431,belt,25.0,3.6,110,396.0,29.47,450.47,2025-04-15
INV002217,CLM018127,belt,25.0,1.4,110,154.0,12.53,191.53,2025-02-02
INV002218,CLM007475,blower motor,260.0,1.3,125,162.5,29.58,452.08,2024-08-26
INV002219,CLM010419,drain pump,150.0,3.8,110,418.0,39.76,607.76,2025-01-28
INV002220,CLM016213,drain pump,150.0,1.4,85,119.0,18.83,287.83,2025-02-02
INV002221,CLM015042,drain pump,150.0,4.0,85,340.0,34.3,524.3,2024-11-12
INV002222,CLM007852,drain pump,150.0,1.8,85,153.0,21.21,324.21,2024-07-13
INV002223,CLM009535,thermostat,120.0,2.8,95,266.0,27.02,413.02,2024-05-09
INV002224,CLM015745,thermostat,120.0,2.2,110,242.0,25.34,387.34,2024-12-27
INV002225,CLM008173,belt,25.0,0.7,110,77.0,7.14,109.14,2025-04-16
INV002226,CLM015441,belt,25.0,0.9,110,99.0,8.68,132.68,2024-07-22
INV002227,CLM008384,belt,25.0,0.9,125,112.5,9.63,147.13,2025-03-23
INV002228,CLM018649,belt,25.0,2.8,85,238.0,18.41,281.41,2024-10-01
INV002229,CLM016379,drain pump,150.0,1.2,110,132.0,19.74,301.74,2025-06-24
INV002230,CLM004622,pump,180.0,2.1,85,178.5,25.1,383.6,2024-02-28
INV002231,CLM003370,belt,25.0,0.8,95,76.0,7.07,108.07,2025-06-13
INV002232,CLM007521,belt,25.0,3.3,110,363.0,27.16,415.16,2024-05-23
INV002233,CLM007308,thermostat,120.0,2.6,85,221.0,23.87,364.87,2024-06-04
INV002234,CLM011250,pump,180.0,1.7,110,187.0,25.69,392.69,2025-04-15
INV002235,CLM008638,thermostat,120.0,3.4,125,425.0,38.15,583.15,2024-04-20
INV002236,CLM014025,drain pump,150.0,2.4,110,264.0,28.98,442.98,2025-02-02
INV002237,CLM009528,evaporator coil,420.0,2.1,85,178.5,41.9,640.4,2024-10-26
INV002238,CLM008441,thermostat,120.0,2.7,125,337.5,32.03,489.53,2024-11-03
INV002239,CLM015613,thermostat,120.0,2.3,95,218.5,23.7,362.2,2025-06-01
INV002240,CLM015094,belt,25.0,3.6,110,396.0,29.47,450.47,2024-12-03
INV002241,CLM011235,blower motor,260.0,2.6,125,325.0,40.95,625.95,2025-05-31
INV002242,CLM003285,heating element,95.0,2.8,85,238.0,23.31,356.31,2024-02-17
INV002243,CLM000125,compressor,850.0,0.7,125,87.5,65.62,1003.12,2024-02-14
INV002244,CLM010502,heating element,95.0,4.0,85,340.0,30.45,465.45,2025-04-07
INV002245,CLM010115,pump,180.0,3.1,95,294.5,33.22,507.72,2024-11-21
INV002246,CLM017994,control board,230.0,0.5,110,55.0,19.95,304.95,2024-07-18
INV002247,CLM000103,pump,180.0,2.9,125,362.5,37.98,580.48,2025-07-12
INV002248,CLM013785,blower motor,260.0,3.5,125,437.5,48.83,746.33,2024-06-24
INV002249,CLM019478,thermostat,120.0,3.9,95,370.5,34.34,524.84,2024-04-08
INV002250,CLM017521,control board,230.0,2.2,125,275.0,35.35,540.35,2025-08-02
INV002251,CLM016376,thermostat,120.0,3.5,110,385.0,35.35,540.35,2025-05-15
INV002252,CLM002624,compressor,850.0,0.8,110,88.0,65.66,1003.66,2025-07-29
INV002253,CLM002089,evaporator coil,420.0,2.9,110,319.0,51.73,790.73,2024-05-12
INV002254,CLM017848,drain pump,150.0,3.9,110,429.0,40.53,619.53,2024-01-26
INV002255,CLM014145,blower motor,260.0,3.1,85,263.5,36.65,560.15,2024-11-25
INV002256,CLM013997,thermostat,120.0,2.7,95,256.5,26.36,402.86,2024-06-16
INV002257,CLM009944,thermostat,120.0,3.1,125,387.5,35.53,543.03,2024-03-16
INV002258,CLM008902,blower motor,260.0,2.9,85,246.5,35.46,541.96,2024-11-30
INV002259,CLM009726,evaporator coil,420.0,0.8,95,76.0,34.72,530.72,2024-05-18
INV002260,CLM010793,evaporator coil,420.0,2.3,125,287.5,49.53,757.03,2025-02-10
INV002261,CLM007054,evaporator coil,420.0,3.8,95,361.0,54.67,835.67,2025-08-10
INV002262,CLM016139,compressor,850.0,2.9,110,319.0,81.83,1250.83,2025-06-27
INV002263,CLM011565,drain pump,150.0,1.9,125,237.5,27.13,414.63,2024-10-16
INV002264,CLM019375,belt,25.0,3.4,110,374.0,27.93,426.93,2024-08-16
INV002265,CLM018486,heating element,95.0,1.9,95,180.5,19.29,294.79,2024-06-04
INV002266,CLM016051,belt,25.0,2.6,95,247.0,19.04,291.04,2024-03-31
INV002267,CLM011843,evaporator coil,420.0,1.7,110,187.0,42.49,649.49,2024-10-04
INV002268,CLM007963,blower motor,260.0,3.6,95,342.0,42.14,644.14,2024-05-15
INV002269,CLM011575,pump,180.0,3.6,95,342.0,36.54,558.54,2025-03-27
INV002270,CLM013254,heating element,95.0,1.7,85,144.5,16.77,256.27,2024-07-29
INV002271,CLM006800,evaporator coil,420.0,3.1,125,387.5,56.53,864.03,2025-04-12
INV002272,CLM009494,blower motor,260.0,1.8,95,171.0,30.17,461.17,2025-04-14
INV002273,CLM014913,thermostat,120.0,2.1,125,262.5,26.78,409.28,2024-04-25
INV002274,CLM017546,drain pump,150.0,2.3,110,253.0,28.21,431.21,2024-02-28
INV002275,CLM018568,belt,25.0,3.0,85,255.0,19.6,299.6,2024-11-18
INV002276,CLM011119,heating element,95.0,1.5,95,142.5,16.62,254.12,2024-08-11
INV002277,CLM001555,evaporator coil,420.0,2.9,85,246.5,46.66,713.16,2025-03-06
INV002278,CLM005926,thermostat,120.0,2.2,85,187.0,21.49,328.49,2024-05-25
INV002279,CLM009444,control board,230.0,2.1,110,231.0,32.27,493.27,2025-06-05
INV002280,CLM017911,evaporator coil,420.0,1.0,125,125.0,38.15,583.15,2024-06-23
INV002281,CLM004881,thermostat,120.0,0.8,125,100.0,15.4,235.4,2025-01-04
INV002282,CLM003249,control board,230.0,1.1,125,137.5,25.73,393.23,2024-09-07
INV002283,CLM005161,pump,180.0,2.4,110,264.0,31.08,475.08,2025-07-16
INV002284,CLM013044,pump,180.0,4.0,110,440.0,43.4,663.4,2025-05-12
INV002285,CLM002537,heating element,95.0,3.4,110,374.0,32.83,501.83,2024-01-22
INV002286,CLM019515,evaporator coil,420.0,1.1,85,93.5,35.95,549.45,2025-06-15
INV002287,CLM015909,compressor,850.0,1.8,95,171.0,71.47,1092.47,2025-01-01
INV002288,CLM009585,heating element,95.0,1.2,125,150.0,17.15,262.15,2025-06-19
INV002289,CLM013457,drain pump,150.0,2.4,95,228.0,26.46,404.46,2025-08-02
INV002290,CLM004051,belt,25.0,3.4,85,289.0,21.98,335.98,2025-02-14
INV002291,CLM015637,thermostat,120.0,1.4,125,175.0,20.65,315.65,2024-06-16
INV002292,CLM001700,heating element,95.0,0.5,95,47.5,9.98,152.48,2024-10-03
INV002293,CLM016840,heating element,95.0,3.9,85,331.5,29.86,456.36,2025-01-19
INV002294,CLM016001,evaporator coil,420.0,1.5,85,127.5,38.33,585.83,2024-08-18
INV002295,CLM016635,belt,25.0,2.9,95,275.5,21.04,321.54,2024-07-15
INV002296,CLM011854,pump,180.0,2.8,125,350.0,37.1,567.1,2024-10-03
INV002297,CLM007594,compressor,850.0,2.7,110,297.0,80.29,1227.29,2024-02-05
INV002298,CLM014992,evaporator coil,420.0,2.8,125,350.0,53.9,823.9,2024-12-31
INV002299,CLM013033,compressor,850.0,1.4,95,133.0,68.81,1051.81,2025-05-11
INV002300,CLM019453,compressor,850.0,2.6,95,247.0,76.79,1173.79,2024-06-01
INV002301,CLM011178,heating element,95.0,3.6,125,450.0,38.15,583.15,2025-02-05
INV002302,CLM013645,blower motor,260.0,2.6,85,221.0,33.67,514.67,2024-04-25
INV002303,CLM013214,pump,180.0,2.5,85,212.5,27.48,419.98,2024-02-16
INV002304,CLM014890,drain pump,150.0,2.5,125,312.5,32.38,494.88,2024-01-26
INV002305,CLM008053,blower motor,260.0,1.6,125,200.0,32.2,492.2,2025-06-04
INV002306,CLM016684,compressor,850.0,0.6,110,66.0,64.12,980.12,2024-02-10
INV002307,CLM013215,compressor,850.0,2.1,95,199.5,73.47,1122.97,2024-04-01
INV002308,CLM016805,drain pump,150.0,3.7,125,462.5,42.88,655.38,2025-07-21
INV002309,CLM009860,blower motor,260.0,1.8,110,198.0,32.06,490.06,2025-03-25
INV002310,CLM019493,belt,25.0,1.0,95,95.0,8.4,128.4,2024-05-23
INV002311,CLM016050,thermostat,120.0,2.1,85,178.5,20.9,319.4,2024-07-27
INV002312,CLM006853,evaporator coil,420.0,2.3,110,253.0,47.11,720.11,2024-03-09
INV002313,CLM013523,blower motor,260.0,1.4,110,154.0,28.98,442.98,2025-07-10
INV002314,CLM019483,thermostat,120.0,3.1,110,341.0,32.27,493.27,2025-01-19
INV002315,CLM008423,blower motor,260.0,2.5,95,237.5,34.83,532.33,2024-03-16
INV002316,CLM009593,pump,180.0,1.4,95,133.0,21.91,334.91,2025-06-17
INV002317,CLM001961,compressor,850.0,0.5,110,55.0,63.35,968.35,2025-06-12
INV002318,CLM018637,thermostat,120.0,3.4,125,425.0,38.15,583.15,2024-06-14
INV002319,CLM019114,control board,230.0,3.7,85,314.5,38.12,582.62,2025-03-31
INV002320,CLM015876,evaporator coil,420.0,1.6,95,152.0,40.04,612.04,2024-11-27
INV002321,CLM014400,thermostat,120.0,2.3,95,218.5,23.7,362.2,2024-08-02
INV002322,CLM010152,control board,230.0,1.5,95,142.5,26.08,398.58,2025-01-22
INV002323,CLM015228,belt,25.0,3.8,110,418.0,31.01,474.01,2025-07-04
INV002324,CLM002073,heating element,95.0,3.9,125,487.5,40.78,623.28,2025-07-03
INV002325,CLM018014,evaporator coil,420.0,0.8,95,76.0,34.72,530.72,2025-07-18
INV002326,CLM011273,heating element,95.0,1.8,110,198.0,20.51,313.51,2024-01-20
INV002327,CLM013924,belt,25.0,1.2,125,150.0,12.25,187.25,2025-06-04
INV002328,CLM018723,belt,25.0,2.3,125,287.5,21.88,334.38,2024-05-31
INV002329,CLM005609,compressor,850.0,3.0,125,375.0,85.75,1310.75,2024-11-27
INV002330,CLM006091,belt,25.0,2.5,85,212.5,16.62,254.12,2024-12-17
INV002331,CLM018416,pump,180.0,2.3,110,253.0,30.31,463.31,2024-11-16
INV002332,CLM007368,control board,230.0,3.8,85,323.0,38.71,591.71,2025-02-17
INV002333,CLM004424,heating element,95.0,2.3,85,195.5,20.34,310.84,2024-07-20
INV002334,CLM007987,thermostat,120.0,0.9,95,85.5,14.39,219.89,2024-10-31
INV002335,CLM008621,pump,180.0,3.4,85,289.0,32.83,501.83,2024-07-08
INV002336,CLM016053,blower motor,260.0,2.0,125,250.0,35.7,545.7,2024-10-23
INV002337,CLM001089,control board,230.0,3.9,110,429.0,46.13,705.13,2024-09-19
INV002338,CLM005790,control board,230.0,2.4,85,204.0,30.38,464.38,2025-02-15
INV002339,CLM016411,evaporator coil,420.0,1.5,95,142.5,39.38,601.88,2024-09-15
INV002340,CLM009957,compressor,850.0,2.5,125,312.5,81.38,1243.88,2024-09-18
INV002341,CLM009077,belt,25.0,0.7,125,87.5,7.88,120.38,2024-07-25
INV002342,CLM019010,drain pump,150.0,1.5,110,165.0,22.05,337.05,2024-09-03
INV002343,CLM015460,thermostat,120.0,3.7,125,462.5,40.78,623.28,2024-02-05
INV002344,CLM010553,evaporator coil,420.0,0.7,95,66.5,34.05,520.55,2025-05-26
INV002345,CLM001613,belt,25.0,1.5,85,127.5,10.68,163.18,2024-03-27
INV002346,CLM003008,drain pump,150.0,1.1,85,93.5,17.05,260.55,2024-11-17
INV002347,CLM006430,thermostat,120.0,1.0,125,125.0,17.15,262.15,2025-08-03
INV002348,CLM013852,belt,25.0,1.9,95,180.5,14.39,219.89,2025-03-03
INV002349,CLM003177,evaporator coil,420.0,3.6,110,396.0,57.12,873.12,2025-02-24
INV002350,CLM014595,thermostat,120.0,3.3,95,313.5,30.35,463.85,2025-02-23
INV002351,CLM001475,blower motor,260.0,3.3,85,280.5,37.84,578.34,2024-07-01
INV002352,CLM017052,drain pump,150.0,1.5,125,187.5,23.63,361.13,2024-01-06
INV002353,CLM015500,thermostat,120.0,1.5,110,165.0,19.95,304.95,2024-02-21
INV002354,CLM015797,blower motor,260.0,4.0,85,340.0,42.0,642.0,2024-06-07
INV002355,CLM003717,control board,230.0,0.8,85,68.0,20.86,318.86,2024-06-03
INV002356,CLM017704,thermostat,120.0,1.9,110,209.0,23.03,352.03,2024-05-21
INV002357,CLM006953,control board,230.0,0.9,125,112.5,23.98,366.48,2024-10-24
INV002358,CLM004165,heating element,95.0,2.9,95,275.5,25.94,396.44,2025-05-01
INV002359,CLM008403,heating element,95.0,3.7,85,314.5,28.67,438.17,2024-07-25
INV002360,CLM011490,control board,230.0,1.5,85,127.5,25.03,382.53,2024-03-09
INV002361,CLM018083,pump,180.0,2.3,95,218.5,27.9,426.4,2025-02-25
INV002362,CLM017468,drain pump,150.0,2.7,125,337.5,34.12,521.62,2024-01-11
INV002363,CLM003387,compressor,850.0,3.4,125,425.0,89.25,1364.25,2024-06-07
INV002364,CLM017596,thermostat,120.0,3.2,95,304.0,29.68,453.68,2024-06-01
INV002365,CLM004282,evaporator coil,420.0,1.9,95,180.5,42.04,642.54,2025-05-07
INV002366,CLM004043,drain pump,150.0,3.8,85,323.0,33.11,506.11,2025-03-08
INV002367,CLM001298,evaporator coil,420.0,1.2,95,114.0,37.38,571.38,2025-04-22
INV002368,CLM001980,blower motor,260.0,0.6,125,75.0,23.45,358.45,2024-10-26
INV002369,CLM005184,thermostat,120.0,3.5,85,297.5,29.23,446.73,2025-02-02
INV002370,CLM012872,compressor,850.0,3.8,85,323.0,82.11,1255.11,2024-01-22
INV002371,CLM003663,control board,230.0,3.0,95,285.0,36.05,551.05,2025-01-01
INV002372,CLM017295,belt,25.0,0.9,125,112.5,9.63,147.13,2025-06-05
INV002373,CLM006362,belt,25.0,4.0,85,340.0,25.55,390.55,2024-10-08
INV002374,CLM008385,belt,25.0,2.1,125,262.5,20.13,307.63,2024-06-17
INV002375,CLM017620,pump,180.0,0.6,125,75.0,17.85,272.85,2024-11-27
INV002376,CLM002025,blower motor,260.0,0.7,95,66.5,22.86,349.36,2024-06-18
INV002377,CLM005647,pump,180.0,3.4,85,289.0,32.83,501.83,2024-09-24
INV002378,CLM016780,belt,25.0,2.1,125,262.5,20.13,307.63,2025-01-06
INV002379,CLM000843,blower motor,260.0,0.7,95,66.5,22.86,349.36,2024-05-07
INV002380,CLM013983,pump,180.0,2.1,85,178.5,25.1,383.6,2024-10-19
INV002381,CLM001370,heating element,95.0,4.0,125,500.0,41.65,636.65,2025-06-03
INV002382,CLM008346,belt,25.0,1.8,85,153.0,12.46,190.46,2025-03-21
INV002383,CLM007500,control board,230.0,3.0,110,330.0,39.2,599.2,2024-03-21
INV002384,CLM010844,evaporator coil,420.0,1.9,85,161.5,40.71,622.21,2024-01-23
INV002385,CLM018339,blower motor,260.0,2.7,85,229.5,34.27,523.77,2025-07-05
INV002386,CLM013973,blower motor,260.0,2.2,85,187.0,31.29,478.29,2024-01-30
INV002387,CLM008952,belt,25.0,1.9,85,161.5,13.06,199.56,2025-04-04
INV002388,CLM009363,compressor,850.0,1.1,125,137.5,69.12,1056.62,2025-01-22
INV002389,CLM007252,heating element,95.0,1.8,85,153.0,17.36,265.36,2025-03-24
INV002390,CLM019988,compressor,850.0,0.6,85,51.0,63.07,964.07,2024-12-10
INV002391,CLM003843,belt,25.0,1.5,95,142.5,11.73,179.23,2025-05-23
INV002392,CLM007243,heating element,95.0,3.9,85,331.5,29.86,456.36,2024-11-27
INV002393,CLM019930,blower motor,260.0,1.2,125,150.0,28.7,438.7,2025-06-13
INV002394,CLM011007,thermostat,120.0,3.9,85,331.5,31.61,483.11,2025-08-03
INV002395,CLM013640,pump,180.0,3.2,110,352.0,37.24,569.24,2024-09-11
INV002396,CLM013466,evaporator coil,420.0,3.4,110,374.0,55.58,849.58,2025-08-06
INV002397,CLM005014,pump,180.0,2.2,110,242.0,29.54,451.54,2024-11-23
INV002398,CLM007431,blower motor,260.0,1.8,125,225.0,33.95,518.95,2025-03-31
INV002399,CLM016249,blower motor,260.0,2.8,125,350.0,42.7,652.7,2024-07-14
INV002400,CLM005071,pump,180.0,3.4,110,374.0,38.78,592.78,2024-02-13
INV002401,CLM012754,control board,230.0,3.5,125,437.5,46.73,714.23,2025-07-05
INV002402,CLM006562,heating element,95.0,1.3,125,162.5,18.03,275.53,2024-07-24
INV002403,CLM015325,compressor,850.0,3.4,85,289.0,79.73,1218.73,2024-01-26
INV002404,CLM002378,thermostat,120.0,2.3,110,253.0,26.11,399.11,2024-10-04
INV002405,CLM015893,compressor,850.0,1.7,85,144.5,69.62,1064.12,2025-05-10
INV002406,CLM002208,belt,25.0,0.7,110,77.0,7.14,109.14,2025-05-22
INV002407,CLM017546,drain pump,150.0,3.1,110,341.0,34.37,525.37,2024-03-05
INV002408,CLM002751,control board,230.0,2.5,95,237.5,32.73,500.23,2024-07-31
INV002409,CLM012472,pump,180.0,0.8,125,100.0,19.6,299.6,2024-10-07
INV002410,CLM002997,belt,25.0,1.1,85,93.5,8.29,126.79,2025-06-25
INV002411,CLM008872,heating element,95.0,0.5,125,62.5,11.03,168.53,2025-06-19
INV002412,CLM014109,blower motor,260.0,2.1,85,178.5,30.7,469.2,2024-05-05
INV002413,CLM001693,blower motor,260.0,1.2,95,114.0,26.18,400.18,2025-03-10
INV002414,CLM012244,heating element,95.0,1.3,85,110.5,14.39,219.89,2024-01-08
INV002415,CLM016802,drain pump,150.0,0.5,85,42.5,13.48,205.98,2024-12-06
INV002416,CLM007340,blower motor,260.0,2.1,110,231.0,34.37,525.37,2025-06-28
INV002417,CLM006664,control board,230.0,2.1,85,178.5,28.6,437.1,2025-07-30
INV002418,CLM007638,pump,180.0,1.3,110,143.0,22.61,345.61,2024-06-17
INV002419,CLM000161,thermostat,120.0,2.2,110,242.0,25.34,387.34,2024-04-29
INV002420,CLM008497,compressor,850.0,0.6,95,57.0,63.49,970.49,2024-03-03
INV002421,CLM018160,belt,25.0,3.3,85,280.5,21.39,326.89,2024-12-29
INV002422,CLM009906,thermostat,120.0,3.8,95,361.0,33.67,514.67,2025-08-16
INV002423,CLM012215,blower motor,260.0,2.1,95,199.5,32.17,491.67,2025-03-20
INV002424,CLM018397,belt,25.0,1.3,95,123.5,10.4,158.9,2024-06-11
INV002425,CLM015533,thermostat,120.0,1.7,95,161.5,19.71,301.21,2024-09-01
INV002426,CLM000371,heating element,95.0,1.7,85,144.5,16.77,256.27,2024-10-15
INV002427,CLM016318,drain pump,150.0,2.1,85,178.5,23.0,351.5,2024-11-15
INV002428,CLM014882,compressor,850.0,1.2,125,150.0,70.0,1070.0,2024-04-14
INV002429,CLM001093,blower motor,260.0,1.8,95,171.0,30.17,461.17,2024-06-10
INV002430,CLM004719,drain pump,150.0,0.8,95,76.0,15.82,241.82,2024-03-15
INV002431,CLM009658,evaporator coil,420.0,1.4,95,133.0,38.71,591.71,2025-03-27
INV002432,CLM018447,drain pump,150.0,3.8,95,361.0,35.77,546.77,2024-09-24
INV002433,CLM010296,pump,180.0,1.3,95,123.5,21.25,324.75,2024-10-05
INV002434,CLM018501,compressor,850.0,0.5,110,55.0,63.35,968.35,2024-08-03
INV002435,CLM017134,control board,230.0,1.2,110,132.0,25.34,387.34,2024-11-11
INV002436,CLM001503,compressor,850.0,1.5,125,187.5,72.62,1110.12,2024-07-30
INV002437,CLM016057,blower motor,260.0,0.7,85,59.5,22.37,341.87,2025-06-03
INV002438,CLM017015,evaporator coil,420.0,3.6,95,342.0,53.34,815.34,2025-03-23
INV002439,CLM008183,pump,180.0,1.4,85,119.0,20.93,319.93,2024-11-09
INV002440,CLM000501,compressor,850.0,1.9,95,180.5,72.14,1102.64,2025-05-27
INV002441,CLM002394,thermostat,120.0,3.4,110,374.0,34.58,528.58,2024-01-30
INV002442,CLM006148,control board,230.0,3.8,125,475.0,49.35,754.35,2024-03-20
INV002443,CLM005299,drain pump,150.0,3.3,85,280.5,30.14,460.64,2024-03-09
INV002444,CLM001717,blower motor,260.0,3.6,110,396.0,45.92,701.92,2024-09-01
INV002445,CLM011136,control board,230.0,1.0,125,125.0,24.85,379.85,2024-10-30
INV002446,CLM019209,pump,180.0,1.2,125,150.0,23.1,353.1,2024-09-18
INV002447,CLM009171,compressor,850.0,2.4,95,228.0,75.46,1153.46,2024-03-04
INV002448,CLM015168,pump,180.0,3.2,110,352.0,37.24,569.24,2024-02-21
INV002449,CLM006896,thermostat,120.0,2.0,95,190.0,21.7,331.7,2025-04-16
INV002450,CLM003224,compressor,850.0,3.6,85,306.0,80.92,1236.92,2025-07-27
INV002451,CLM018303,heating element,95.0,3.6,110,396.0,34.37,525.37,2025-07-04
INV002452,CLM000502,blower motor,260.0,4.0,85,340.0,42.0,642.0,2024-03-18
INV002453,CLM010006,control board,230.0,3.4,110,374.0,42.28,646.28,2024-08-19
INV002454,CLM001840,compressor,850.0,1.1,125,137.5,69.12,1056.62,2024-02-16
INV002455,CLM000051,thermostat,120.0,2.2,85,187.0,21.49,328.49,2025-04-16
INV002456,CLM005060,heating element,95.0,2.5,95,237.5,23.28,355.78,2025-03-04
INV002457,CLM000121,heating element,95.0,2.1,85,178.5,19.15,292.65,2025-01-23
INV002458,CLM000331,heating element,95.0,2.2,85,187.0,19.74,301.74,2024-05-07
INV002459,CLM009215,pump,180.0,0.6,95,57.0,16.59,253.59,2024-08-07
INV002460,CLM006774,belt,25.0,1.0,85,85.0,7.7,117.7,2025-03-16
INV002461,CLM011084,drain pump,150.0,3.0,85,255.0,28.35,433.35,2025-05-31
INV002462,CLM000126,evaporator coil,420.0,1.2,85,102.0,36.54,558.54,2025-06-21
INV002463,CLM001214,evaporator coil,420.0,3.1,95,294.5,50.02,764.52,2025-07-06
INV002464,CLM016915,heating element,95.0,0.8,95,76.0,11.97,182.97,2024-07-21
INV002465,CLM004240,heating element,95.0,3.0,95,285.0,26.6,406.6,2025-02-12
INV002466,CLM014535,thermostat,120.0,0.6,95,57.0,12.39,189.39,2024-11-19
INV002467,CLM010451,evaporator coil,420.0,1.4,110,154.0,40.18,614.18,2024-05-22
INV002468,CLM014756,control board,230.0,2.2,110,242.0,33.04,505.04,2025-03-21
INV002469,CLM014444,thermostat,120.0,0.6,85,51.0,11.97,182.97,2025-01-07
INV002470,CLM003395,heating element,95.0,1.1,110,121.0,15.12,231.12,2025-06-30
INV002471,CLM016463,belt,25.0,1.3,125,162.5,13.13,200.63,2024-12-02
INV002472,CLM010181,blower motor,260.0,0.5,95,47.5,21.53,329.03,2024-11-20
INV002473,CLM008517,evaporator coil,420.0,1.2,95,114.0,37.38,571.38,2024-03-03
INV002474,CLM019178,evaporator coil,420.0,3.4,110,374.0,55.58,849.58,2025-07-04
INV002475,CLM016586,evaporator coil,420.0,1.3,85,110.5,37.14,567.64,2025-07-16
INV002476,CLM018082,blower motor,260.0,1.6,110,176.0,30.52,466.52,2025-02-28
INV002477,CLM006296,heating element,95.0,2.1,110,231.0,22.82,348.82,2025-04-10
INV002478,CLM005339,thermostat,120.0,3.4,85,289.0,28.63,437.63,2025-02-10
INV002479,CLM016908,thermostat,120.0,3.0,95,285.0,28.35,433.35,2024-01-07
INV002480,CLM011000,blower motor,260.0,1.5,95,142.5,28.18,430.68,2024-12-23
INV002481,CLM003989,heating element,95.0,2.0,95,190.0,19.95,304.95,2025-07-26
INV002482,CLM016700,heating element,95.0,3.8,95,361.0,31.92,487.92,2024-09-12
INV002483,CLM002153,blower motor,260.0,3.5,85,297.5,39.03,596.53,2025-05-26
INV002484,CLM017403,drain pump,150.0,2.3,85,195.5,24.19,369.69,2025-01-11
INV002485,CLM014751,control board,230.0,0.8,125,100.0,23.1,353.1,2024-08-12
INV002486,CLM018002,compressor,850.0,1.6,110,176.0,71.82,1097.82,2024-07-31
INV002487,CLM011256,pump,180.0,1.2,125,150.0,23.1,353.1,2025-05-27
INV002488,CLM011264,control board,230.0,1.7,125,212.5,30.98,473.48,2024-11-19
