claim_id,customer_id,plan,state,appliance,issue,created_date,status,decision,payout,reason_code
CLM006608,C01060,Silver,NY,Water Heater,pilot won't stay lit,2025-04-18,approved,denied,0.0,COVERED_MECH
CLM006609,C01779,Platinum,MT,Water Heater,pilot won't stay lit,2024-08-09,closed,covered,1016.34,
CLM006610,C01179,Silver,GA,Dishwasher,leak,2024-11-03,closed,denied,0.0,LIMIT_EXCEEDED
CLM006611,C00648,Silver,WA,Dryer,drum won't turn,2024-04-23,submitted,,0.0,
CLM006612,C00741,Silver,FL,Refrigerator,control board fault,2025-06-03,submitted,,0.0,
CLM006613,C00197,Silver,VA,Plumbing,low pressure,2024-08-27,in_review,,0.0,
CLM006614,C01164,Platinum,VA,Plumbing,leak under sink,2025-02-04,approved,covered,100.51,
CLM006615,C01849,Gold,PA,Washer,won't spin,2025-07-23,submitted,,0.0,
CLM006616,C01774,Gold,CA,Refrigerator,not cooling,2025-05-24,closed,covered,734.6,
CLM006617,C01629,Platinum,LA,Washer,won't spin,2025-03-28,in_review,,0.0,
CLM006618,C00171,Gold,DE,Plumbing,clogged drain,2025-02-17,closed,partial,1090.12,
CLM006619,C01389,Gold,NM,Plumbing,clogged drain,2024-05-08,submitted,,0.0,
CLM006620,C01753,Silver,WY,Electrical Panel,burn smell,2024-06-17,submitted,,0.0,
CLM006621,C01442,Silver,VA,HVAC,refrigerant leak,2024-12-07,in_review,,0.0,
CLM006622,C00392,Gold,DE,Dishwasher,spray arm broken,2024-05-18,closed,denied,0.0,LIMIT_EXCEEDED
CLM006623,C00803,Silver,IL,Water Heater,no hot water,2025-04-03,in_review,,0.0,
CLM006624,C00426,Gold,WV,Water Heater,no hot water,2025-03-30,in_review,,0.0,
CLM006625,C00441,Gold,MI,Plumbing,leak under sink,2025-04-24,submitted,,0.0,
CLM006626,C00098,Platinum,AR,Microwave,no power,2024-05-22,closed,covered,1516.62,
CLM006627,C01200,Silver,LA,Plumbing,low pressure,2025-02-06,submitted,,0.0,
CLM006628,C00119,Silver,WY,Washer,drain pump failure,2024-09-19,approved,partial,919.38,
CLM006629,C01446,Platinum,AR,Refrigerator,not cooling,2025-02-23,approved,denied,0.0,INFO_MISSING
CLM006630,C00464,Silver,CO,Dryer,drum won't turn,2024-06-29,in_review,,0.0,
CLM006631,C00472,Silver,CO,Plumbing,clogged drain,2025-06-14,approved,covered,1070.13,
CLM006632,C00184,Gold,AR,Water Heater,pilot won't stay lit,2024-06-01,approved,partial,2068.15,
CLM006633,C01287,Gold,NV,Dishwasher,drain issue,2024-04-17,approved,denied,0.0,LIMIT_EXCEEDED
CLM006634,C01035,Platinum,IL,Water Heater,no hot water,2024-06-26,approved,covered,3050.87,
CLM006635,C00595,Silver,VT,Electrical Panel,burn smell,2024-10-06,approved,covered,234.48,
CLM006636,C00683,Gold,IN,Refrigerator,ice maker failure,2024-01-24,submitted,,0.0,
CLM006637,C01675,Silver,HI,Refrigerator,not cooling,2024-01-09,denied,covered,407.62,
CLM006638,C00061,Silver,ME,Plumbing,leak under sink,2025-01-07,approved,covered,417.7,
CLM006639,C01984,Gold,TX,Washer,drain pump failure,2024-03-12,submitted,,0.0,
CLM006640,C00993,Silver,MT,Dishwasher,won't start,2025-04-28,in_review,,0.0,
CLM006641,C00423,Gold,PA,Dishwasher,won't start,2025-04-17,submitted,,0.0,
CLM006642,C01889,Gold,ID,Water Heater,pilot won't stay lit,2025-01-22,approved,denied,0.0,EXCLUDED_PREEXIST
CLM006643,C01082,Platinum,MT,Dryer,drum won't turn,2025-05-01,approved,denied,0.0,COVERED_MECH
CLM006644,C01964,Gold,AK,Dryer,drum won't turn,2024-05-30,approved,covered,612.71,
CLM006645,C00839,Platinum,AZ,HVAC,no cooling,2024-05-08,closed,covered,1013.72,
CLM006646,C01552,Gold,VA,Dishwasher,drain issue,2024-03-04,closed,covered,2400.98,
CLM006647,C01254,Silver,TN,HVAC,compressor failure,2024-01-02,denied,partial,613.44,
CLM006648,C01351,Silver,TN,Dishwasher,leak,2025-02-14,submitted,,0.0,
CLM006649,C00790,Platinum,OH,Dryer,drum won't turn,2024-04-01,closed,partial,2945.43,
CLM006650,C00893,Platinum,SD,HVAC,refrigerant leak,2024-10-09,in_review,,0.0,
CLM006651,C01245,Platinum,WA,Dishwasher,won't start,2024-08-06,approved,partial,1714.6,
CLM006652,C00422,Silver,KS,Dishwasher,leak,2024-05-04,approved,covered,1300.38,
CLM006653,C01251,Gold,WV,HVAC,thermostat error,2025-07-08,submitted,,0.0,
CLM006654,C00775,Silver,TX,Dishwasher,drain issue,2025-06-29,submitted,,0.0,
CLM006655,C00950,Gold,IA,Plumbing,low pressure,2024-05-26,approved,denied,0.0,EXCLUDED_INSTALL
CLM006656,C01231,Gold,NM,Dryer,drum won't turn,2025-02-19,submitted,,0.0,
CLM006657,C00090,Gold,UT,Plumbing,low pressure,2025-06-06,closed,partial,151.8,
CLM006658,C01300,Silver,WI,Dishwasher,drain issue,2025-01-26,approved,partial,122.55,
CLM006659,C00277,Silver,IN,Electrical Panel,loose neutral,2024-05-17,in_review,,0.0,
CLM006660,C00422,Silver,KS,Dishwasher,drain issue,2024-08-09,approved,partial,1076.47,
CLM006661,C00138,Platinum,ID,Washer,won't spin,2025-05-19,approved,covered,2508.09,
CLM006662,C01478,Silver,WV,Electrical Panel,loose neutral,2024-12-14,closed,covered,987.59,
CLM006663,C01623,Silver,IL,Microwave,magnetron fault,2024-05-26,in_review,,0.0,
CLM006664,C01854,Platinum,MS,Dryer,no heat,2025-07-28,approved,partial,1097.2,
CLM006665,C00273,Gold,ME,Plumbing,leak under sink,2024-07-21,submitted,,0.0,
CLM006666,C01028,Gold,SD,Microwave,magnetron fault,2024-08-29,closed,covered,2237.84,
CLM006667,C00874,Silver,UT,Plumbing,low pressure,2024-11-13,closed,denied,0.0,EXCLUDED_INSTALL
CLM006668,C01086,Platinum,ND,HVAC,refrigerant leak,2025-03-04,in_review,,0.0,
CLM006669,C00829,Silver,WY,Refrigerator,ice maker failure,2024-06-30,in_review,,0.0,
CLM006670,C01811,Gold,TN,HVAC,refrigerant leak,2024-04-09,approved,covered,1939.21,
CLM006671,C01152,Silver,NY,Dishwasher,drain issue,2025-07-21,in_review,,0.0,
CLM006672,C01757,Platinum,WV,Plumbing,low pressure,2025-05-18,in_review,,0.0,
CLM006673,C00876,Silver,AK,Electrical Panel,burn smell,2024-05-24,denied,denied,0.0,EXCLUDED_PREEXIST
CLM006674,C00067,Silver,CT,Electrical Panel,burn smell,2024-09-26,denied,denied,0.0,EXCLUDED_INSTALL
CLM006675,C01633,Gold,NV,Plumbing,leak under sink,2025-03-27,submitted,,0.0,
CLM006676,C00139,Gold,AZ,Electrical Panel,loose neutral,2025-07-10,approved,covered,1295.61,
CLM006677,C00947,Platinum,OR,Plumbing,low pressure,2025-05-26,closed,denied,0.0,INFO_MISSING
CLM006678,C01323,Platinum,MI,Refrigerator,control board fault,2024-08-13,closed,denied,0.0,INFO_MISSING
CLM006679,C00522,Platinum,KS,Water Heater,pilot won't stay lit,2025-06-07,in_review,,0.0,
CLM006680,C01470,Silver,NH,Water Heater,pilot won't stay lit,2025-04-09,approved,denied,0.0,LIMIT_EXCEEDED
CLM006681,C00363,Gold,CA,Microwave,turntable stuck,2024-12-13,approved,covered,197.78,
CLM006682,C00896,Gold,VA,Dishwasher,leak,2025-05-22,approved,partial,573.4,
CLM006683,C01639,Silver,TX,Refrigerator,ice maker failure,2025-04-15,approved,denied,0.0,EXCLUDED_INSTALL
CLM006684,C00733,Platinum,MD,HVAC,refrigerant leak,2024-08-25,approved,covered,3831.43,
CLM006685,C00067,Silver,CT,Dishwasher,won't start,2025-06-09,submitted,,0.0,
CLM006686,C01434,Silver,UT,Washer,drain pump failure,2024-03-11,submitted,,0.0,
CLM006687,C01448,Gold,HI,Refrigerator,ice maker failure,2025-05-17,closed,denied,0.0,EXCLUDED_PREEXIST
CLM006688,C01214,Gold,NJ,Dryer,no heat,2025-02-02,in_review,,0.0,
CLM006689,C01950,Platinum,AR,Washer,won't spin,2024-03-16,denied,partial,923.62,
CLM006690,C00482,Gold,AL,Refrigerator,control board fault,2025-06-21,closed,denied,0.0,EXCLUDED_PREEXIST
CLM006691,C01095,Platinum,VT,Washer,belt snapped,2025-04-30,closed,covered,3502.47,
CLM006692,C00324,Gold,FL,Plumbing,leak under sink,2025-07-22,submitted,,0.0,
CLM006693,C01887,Gold,TX,HVAC,refrigerant leak,2024-07-08,submitted,,0.0,
CLM006694,C01287,Gold,NV,Dryer,no heat,2024-11-06,approved,covered,464.46,
CLM006695,C01392,Gold,VA,Dryer,thermal fuse blown,2024-10-14,submitted,,0.0,
CLM006696,C01223,Silver,NJ,Washer,belt snapped,2024-07-18,in_review,,0.0,
CLM006697,C01466,Gold,CT,Washer,belt snapped,2025-01-06,approved,denied,0.0,EXCLUDED_INSTALL
CLM006698,C00555,Silver,MI,Microwave,no power,2024-12-11,approved,partial,1143.67,
CLM006699,C00021,Gold,KY,Microwave,no power,2024-08-06,closed,covered,1623.83,
CLM006700,C00730,Gold,MS,Dishwasher,spray arm broken,2024-08-27,submitted,,0.0,
CLM006701,C00715,Platinum,AL,Refrigerator,ice maker failure,2024-10-27,approved,partial,3833.64,
CLM006702,C01152,Silver,NY,Dishwasher,won't start,2024-10-10,approved,covered,1225.47,
CLM006703,C00176,Silver,WY,Dryer,drum won't turn,2024-03-18,submitted,,0.0,
CLM006704,C00320,Platinum,OK,Plumbing,leak under sink,2024-05-22,approved,partial,441.36,
CLM006705,C00647,Platinum,AK,Refrigerator,ice maker failure,2024-03-31,denied,covered,2498.07,
CLM006706,C00649,Silver,OK,Microwave,no power,2024-12-05,approved,partial,1397.34,
CLM006707,C01677,Gold,MO,Microwave,turntable stuck,2025-02-04,approved,covered,2067.54,
CLM006708,C01917,Gold,WI,Dishwasher,spray arm broken,2024-07-07,approved,partial,1209.66,
CLM006709,C00790,Platinum,OH,Microwave,magnetron fault,2025-06-28,in_review,,0.0,
CLM006710,C00212,Platinum,AZ,Washer,drain pump failure,2024-07-08,submitted,,0.0,
CLM006711,C01323,Platinum,MI,Dishwasher,leak,2024-03-22,submitted,,0.0,
CLM006712,C01090,Platinum,VT,Microwave,turntable stuck,2024-07-30,approved,denied,0.0,COVERED_MECH
CLM006713,C01951,Gold,DE,Electrical Panel,breaker trips,2024-07-19,in_review,,0.0,
CLM006714,C01030,Gold,OH,Refrigerator,ice maker failure,2024-12-01,in_review,,0.0,
CLM006715,C00090,Gold,UT,Dishwasher,won't start,2024-05-27,approved,covered,844.23,
CLM006716,C01098,Silver,MI,Dryer,drum won't turn,2025-03-10,submitted,,0.0,
CLM006717,C01694,Gold,AR,HVAC,compressor failure,2025-07-12,approved,partial,551.93,
CLM006718,C01846,Silver,OK,Dishwasher,won't start,2025-05-15,in_review,,0.0,
CLM006719,C00624,Platinum,NH,Dryer,drum won't turn,2025-06-06,denied,partial,1107.0,
CLM006720,C01648,Platinum,HI,Dishwasher,leak,2025-01-01,in_review,,0.0,
CLM006721,C01125,Gold,HI,Dishwasher,drain issue,2024-10-04,closed,partial,751.42,
CLM006722,C01253,Platinum,TX,Plumbing,low pressure,2025-01-06,approved,denied,0.0,COVERED_MECH
CLM006723,C01570,Silver,CT,Microwave,magnetron fault,2025-03-25,approved,partial,495.89,
CLM006724,C00814,Platinum,IL,Plumbing,low pressure,2024-10-03,denied,covered,4147.88,
CLM006725,C01121,Silver,NE,Plumbing,low pressure,2025-06-02,in_review,,0.0,
CLM006726,C01377,Platinum,OK,Refrigerator,ice maker failure,2024-11-24,submitted,,0.0,
CLM006727,C00033,Gold,OR,Plumbing,clogged drain,2024-06-30,submitted,,0.0,
CLM006728,C01508,Silver,NJ,Microwave,magnetron fault,2024-01-14,denied,denied,0.0,EXCLUDED_PREEXIST
CLM006729,C01407,Silver,MO,Electrical Panel,burn smell,2025-07-02,submitted,,0.0,
CLM006730,C00521,Silver,ID,Plumbing,clogged drain,2024-02-14,denied,denied,0.0,COVERED_MECH
CLM006731,C01874,Platinum,TN,Washer,won't spin,2024-01-24,submitted,,0.0,
CLM006732,C00469,Gold,CT,HVAC,thermostat error,2025-05-19,closed,denied,0.0,EXCLUDED_INSTALL
CLM006733,C00514,Gold,CO,Dryer,no heat,2024-08-09,approved,partial,2379.13,
CLM006734,C00987,Silver,NM,Microwave,turntable stuck,2025-04-04,submitted,,0.0,
CLM006735,C00274,Silver,MN,Water Heater,pilot won't stay lit,2025-06-24,denied,partial,398.69,
CLM006736,C01842,Platinum,CA,Dryer,thermal fuse blown,2024-08-22,approved,covered,3020.76,
CLM006737,C01521,Platinum,OR,Refrigerator,control board fault,2025-08-06,approved,partial,3054.98,
CLM006738,C00349,Platinum,WI,HVAC,refrigerant leak,2024-08-21,closed,covered,428.25,
CLM006739,C00657,Gold,NJ,Washer,won't spin,2024-01-04,closed,partial,742.88,
CLM006740,C01867,Gold,ND,Microwave,no power,2024-01-12,closed,covered,1333.49,
CLM006741,C00967,Silver,SC,Water Heater,leak,2024-10-30,in_review,,0.0,
CLM006742,C01658,Platinum,TX,Refrigerator,control board fault,2025-01-10,approved,partial,4614.29,
CLM006743,C01926,Gold,AL,Microwave,turntable stuck,2024-02-03,denied,denied,0.0,INFO_MISSING
CLM006744,C00212,Platinum,AZ,HVAC,compressor failure,2025-07-22,approved,partial,1082.11,
CLM006745,C00858,Platinum,RI,Dishwasher,drain issue,2024-01-27,approved,partial,4047.87,
CLM006746,C01897,Platinum,KS,Microwave,turntable stuck,2024-08-29,submitted,,0.0,
CLM006747,C00153,Gold,WY,HVAC,no cooling,2024-11-16,closed,covered,2088.87,
CLM006748,C01350,Platinum,IN,Dishwasher,leak,2024-05-04,in_review,,0.0,
CLM006749,C01970,Silver,OK,Dishwasher,won't start,2025-07-14,denied,covered,818.14,
CLM006750,C01835,Platinum,KS,Water Heater,leak,2024-03-11,approved,covered,1010.51,
CLM006751,C00544,Platinum,KS,Washer,belt snapped,2025-04-22,approved,partial,2494.07,
CLM006752,C01654,Gold,WY,Washer,belt snapped,2024-03-12,in_review,,0.0,
CLM006753,C00043,Platinum,MA,Electrical Panel,burn smell,2025-05-31,in_review,,0.0,
CLM006754,C01239,Gold,TN,Microwave,turntable stuck,2024-11-19,closed,covered,1851.71,
CLM006755,C00472,Silver,CO,Refrigerator,control board fault,2024-07-10,denied,denied,0.0,INFO_MISSING
CLM006756,C01493,Silver,SD,Microwave,turntable stuck,2024-04-27,closed,denied,0.0,EXCLUDED_INSTALL
CLM006757,C00645,Platinum,TX,Electrical Panel,breaker trips,2024-07-12,denied,denied,0.0,EXCLUDED_INSTALL
CLM006758,C00896,Gold,VA,Dishwasher,won't start,2024-10-14,in_review,,0.0,
CLM006759,C00114,Platinum,UT,Microwave,no power,2024-11-12,denied,covered,3490.62,
CLM006760,C01520,Gold,NM,Washer,drain pump failure,2025-02-10,submitted,,0.0,
CLM006761,C00852,Platinum,VT,Plumbing,clogged drain,2024-03-11,in_review,,0.0,
CLM006762,C01192,Platinum,PA,Water Heater,no hot water,2024-05-02,approved,covered,3635.09,
CLM006763,C01229,Silver,SD,Washer,won't spin,2025-07-11,approved,partial,626.76,
CLM006764,C00495,Platinum,IN,Electrical Panel,breaker trips,2025-06-23,in_review,,0.0,
CLM006765,C01630,Platinum,NM,HVAC,compressor failure,2025-03-04,denied,denied,0.0,EXCLUDED_PREEXIST
CLM006766,C01127,Platinum,LA,Dishwasher,spray arm broken,2025-04-05,closed,partial,1560.33,
CLM006767,C01300,Silver,WI,Refrigerator,control board fault,2025-01-31,denied,partial,998.24,
CLM006768,C01212,Silver,CT,HVAC,thermostat error,2024-01-30,denied,covered,1369.35,
CLM006769,C01709,Platinum,SC,Plumbing,low pressure,2025-05-29,approved,denied,0.0,EXCLUDED_INSTALL
CLM006770,C01582,Silver,OH,HVAC,compressor failure,2025-01-26,in_review,,0.0,
CLM006771,C00440,Platinum,OH,Dishwasher,won't start,2024-08-19,in_review,,0.0,
CLM006772,C00643,Silver,WV,Dryer,drum won't turn,2024-01-19,approved,denied,0.0,LIMIT_EXCEEDED
CLM006773,C00998,Platinum,RI,HVAC,no cooling,2025-06-26,approved,partial,1820.48,
CLM006774,C00343,Platinum,SC,Microwave,no power,2025-03-06,denied,denied,0.0,LIMIT_EXCEEDED
CLM006775,C01808,Platinum,SD,Plumbing,low pressure,2024-10-18,submitted,,0.0,
CLM006776,C01835,Platinum,KS,Microwave,turntable stuck,2024-03-25,approved,covered,3517.01,
CLM006777,C00250,Silver,AZ,Washer,belt snapped,2024-01-06,in_review,,0.0,
CLM006778,C00192,Platinum,IL,Microwave,turntable stuck,2024-08-17,in_review,,0.0,
CLM006779,C01270,Platinum,TN,Dishwasher,won't start,2024-12-31,closed,partial,3654.47,
CLM006780,C01357,Gold,IL,Washer,won't spin,2024-10-31,in_review,,0.0,
CLM006781,C00960,Platinum,ME,HVAC,refrigerant leak,2024-10-14,approved,denied,0.0,EXCLUDED_PREEXIST
CLM006782,C00977,Gold,VA,Plumbing,low pressure,2024-04-02,approved,covered,2017.92,
CLM006783,C01972,Platinum,ME,Plumbing,leak under sink,2025-03-29,submitted,,0.0,
CLM006784,C00695,Silver,VT,Microwave,magnetron fault,2024-07-28,approved,partial,541.22,
CLM006785,C00206,Gold,KS,Washer,drain pump failure,2025-06-03,approved,covered,1298.13,
CLM006786,C00297,Silver,IA,Water Heater,pilot won't stay lit,2024-08-28,submitted,,0.0,
CLM006787,C01712,Platinum,IL,HVAC,compressor failure,2025-06-01,approved,denied,0.0,EXCLUDED_PREEXIST
CLM006788,C01916,Gold,CT,Water Heater,no hot water,2025-03-14,closed,covered,338.12,
CLM006789,C01298,Silver,AL,Washer,drain pump failure,2025-07-01,in_review,,0.0,
CLM006790,C00156,Silver,NJ,Refrigerator,control board fault,2025-07-26,approved,covered,1354.21,
CLM006791,C01919,Platinum,HI,HVAC,no cooling,2024-03-04,in_review,,0.0,
CLM006792,C01031,Silver,MI,Washer,won't spin,2025-04-25,closed,covered,721.47,
CLM006793,C00027,Gold,AR,Dryer,thermal fuse blown,2024-12-30,approved,covered,175.3,
CLM006794,C00840,Gold,MN,Microwave,turntable stuck,2024-07-05,in_review,,0.0,
CLM006795,C00643,Silver,WV,HVAC,thermostat error,2024-10-06,approved,partial,1238.33,
CLM006796,C00308,Gold,MI,Refrigerator,control board fault,2025-03-21,approved,denied,0.0,COVERED_MECH
CLM006797,C00032,Platinum,CO,Microwave,magnetron fault,2025-06-15,in_review,,0.0,
CLM006798,C01592,Platinum,IN,Electrical Panel,burn smell,2025-01-31,approved,denied,0.0,EXCLUDED_PREEXIST
CLM006799,C01200,Silver,LA,Water Heater,leak,2024-01-30,denied,covered,1332.94,
CLM006800,C01325,Silver,IA,Dishwasher,spray arm broken,2025-04-04,denied,denied,0.0,COVERED_MECH
CLM006801,C00545,Gold,AZ,HVAC,refrigerant leak,2024-04-02,submitted,,0.0,
CLM006802,C00074,Platinum,GA,HVAC,refrigerant leak,2025-02-09,submitted,,0.0,
CLM006803,C01988,Silver,CA,Electrical Panel,burn smell,2025-03-27,in_review,,0.0,
CLM006804,C00340,Gold,AL,Washer,drain pump failure,2024-07-26,in_review,,0.0,
CLM006805,C00584,Platinum,NH,Microwave,magnetron fault,2024-07-14,approved,covered,485.41,
CLM006806,C01903,Silver,KY,Dryer,drum won't turn,2024-01-12,approved,denied,0.0,EXCLUDED_INSTALL
CLM006807,C00572,Gold,HI,Plumbing,clogged drain,2024-02-11,submitted,,0.0,
CLM006808,C01938,Platinum,OK,Plumbing,low pressure,2025-02-27,approved,partial,4334.44,
CLM006809,C01477,Platinum,OH,HVAC,compressor failure,2024-09-17,in_review,,0.0,
CLM006810,C01291,Gold,MS,Water Heater,no hot water,2025-07-31,closed,covered,2452.3,
CLM006811,C00766,Gold,GA,Refrigerator,ice maker failure,2024-09-29,submitted,,0.0,
CLM006812,C00686,Silver,MN,Washer,drain pump failure,2024-08-19,submitted,,0.0,
CLM006813,C00745,Gold,WI,Microwave,turntable stuck,2024-05-04,closed,partial,1161.29,
CLM006814,C01967,Gold,ND,Dishwasher,won't start,2025-01-01,denied,denied,0.0,COVERED_MECH
CLM006815,C00809,Platinum,PA,Refrigerator,ice maker failure,2025-05-01,closed,partial,2032.77,
CLM006816,C01922,Gold,CO,Water Heater,leak,2024-01-21,closed,partial,689.41,
CLM006817,C00312,Gold,CO,Plumbing,low pressure,2024-06-09,approved,denied,0.0,EXCLUDED_PREEXIST
CLM006818,C01170,Gold,AL,Microwave,magnetron fault,2024-06-14,submitted,,0.0,
CLM006819,C00993,Silver,MT,Water Heater,pilot won't stay lit,2024-11-01,approved,covered,861.79,
CLM006820,C00704,Platinum,ME,Microwave,no power,2024-10-12,denied,denied,0.0,EXCLUDED_PREEXIST
CLM006821,C00569,Silver,KY,Refrigerator,ice maker failure,2025-01-20,approved,denied,0.0,INFO_MISSING
CLM006822,C01641,Gold,NC,Washer,belt snapped,2024-09-20,in_review,,0.0,
CLM006823,C00788,Gold,OH,Plumbing,low pressure,2024-08-06,submitted,,0.0,
CLM006824,C00278,Gold,NE,Dishwasher,won't start,2024-09-17,denied,denied,0.0,COVERED_MECH
CLM006825,C01526,Silver,WA,Dishwasher,leak,2025-01-04,approved,partial,223.86,
CLM006826,C01069,Gold,MN,Dishwasher,spray arm broken,2025-06-07,approved,covered,2309.62,
CLM006827,C00707,Silver,MI,Dryer,drum won't turn,2024-03-31,approved,covered,471.25,
CLM006828,C01799,Gold,NE,Microwave,no power,2025-03-14,denied,partial,576.17,
CLM006829,C01162,Platinum,MS,Dryer,drum won't turn,2024-10-13,submitted,,0.0,
CLM006830,C01226,Platinum,MA,Washer,drain pump failure,2024-01-09,submitted,,0.0,
CLM006831,C00053,Silver,LA,Water Heater,no hot water,2024-12-27,submitted,,0.0,
CLM006832,C01132,Gold,SD,Refrigerator,ice maker failure,2025-01-04,denied,denied,0.0,LIMIT_EXCEEDED
CLM006833,C01038,Gold,AR,Dishwasher,won't start,2025-04-15,in_review,,0.0,
CLM006834,C01362,Platinum,NH,Refrigerator,control board fault,2024-04-29,closed,covered,4130.79,
CLM006835,C00115,Platinum,ND,Microwave,no power,2025-03-15,denied,denied,0.0,COVERED_MECH
CLM006836,C00716,Silver,WY,Water Heater,pilot won't stay lit,2025-06-22,in_review,,0.0,
CLM006837,C00473,Gold,TX,Washer,belt snapped,2024-02-01,submitted,,0.0,
CLM006838,C00348,Platinum,LA,Dryer,drum won't turn,2025-01-29,approved,partial,226.35,
CLM006839,C01905,Silver,PA,Refrigerator,not cooling,2025-01-20,submitted,,0.0,
CLM006840,C01282,Gold,NJ,HVAC,compressor failure,2024-02-08,closed,denied,0.0,EXCLUDED_INSTALL
CLM006841,C01414,Platinum,MO,Microwave,turntable stuck,2025-07-28,denied,covered,2540.71,
CLM006842,C01891,Gold,MA,Plumbing,low pressure,2025-03-07,submitted,,0.0,
CLM006843,C00647,Platinum,AK,Microwave,no power,2025-01-29,closed,covered,4212.61,
CLM006844,C01257,Platinum,VT,Electrical Panel,loose neutral,2024-05-02,approved,partial,480.2,
CLM006845,C00783,Platinum,AK,Washer,belt snapped,2025-02-15,in_review,,0.0,
CLM006846,C01874,Platinum,TN,Dryer,thermal fuse blown,2024-07-14,closed,denied,0.0,LIMIT_EXCEEDED
CLM006847,C00659,Silver,OH,HVAC,compressor failure,2024-09-01,submitted,,0.0,
CLM006848,C01453,Platinum,OH,Water Heater,leak,2025-03-16,in_review,,0.0,
CLM006849,C01240,Silver,MI,Electrical Panel,burn smell,2025-01-25,approved,covered,1354.36,
CLM006850,C00393,Platinum,MA,Dishwasher,won't start,2025-01-12,in_review,,0.0,
CLM006851,C01140,Platinum,OR,Dryer,drum won't turn,2025-04-30,in_review,,0.0,
CLM006852,C01804,Silver,NC,Microwave,turntable stuck,2024-12-20,closed,covered,1497.54,
